date,site_id,site_name,capacity_kwp,irradiance_kwh_m2,generation_kwh,availability_pct
2024-03-07,SITE_E,Pasir Panjang Terminal,4100.0,5.279,16477.5,100.0
2024-03-08,SITE_A,Tuas Rooftop,1850.0,5.12,7820.0,100.0
2024-03-08,SITE_B,Jurong Warehouse,3200.0,5.134,13215.4,100.0
2024-03-08,SITE_C,Senoko Industrial,5400.0,5.705,24734.0,100.0
2024-03-08,SITE_D,Changi Logistics Hub,2750.0,4.255,9759.1,100.0
2024-03-08,SITE_E,Pasir Panjang Terminal,4100.0,4.89,15265.4,100.0
2024-03-09,SITE_A,Tuas Rooftop,1850.0,4.958,7599.8,100.0
2024-03-09,SITE_B,Jurong Warehouse,3200.0,4.492,11200.1,100.0
2024-03-09,SITE_C,Senoko Industrial,5400.0,5.323,22530.5,100.0
2024-03-09,SITE_D,Changi Logistics Hub,2750.0,4.785,11153.9,100.0
2024-03-09,SITE_E,Pasir Panjang Terminal,4100.0,4.164,13102.1,100.0
2024-03-10,SITE_A,Tuas Rooftop,1850.0,5.237,8002.2,100.0
2024-03-10,SITE_B,Jurong Warehouse,3200.0,2.672,6847.2,100.0
2024-03-10,SITE_C,Senoko Industrial,5400.0,5.114,22746.4,100.0
2024-03-10,SITE_D,Changi Logistics Hub,2750.0,5.18,11467.5,100.0
2024-03-10,SITE_E,Pasir Panjang Terminal,4100.0,5.539,17540.9,100.0
2024-03-11,SITE_A,Tuas Rooftop,1850.0,4.826,7175.2,100.0
2024-03-11,SITE_B,Jurong Warehouse,3200.0,4.459,11692.4,100.0
2024-03-11,SITE_C,Senoko Industrial,5400.0,5.275,22830.5,100.0
2024-03-11,SITE_D,Changi Logistics Hub,2750.0,4.76,10899.9,100.0
2024-03-11,SITE_E,Pasir Panjang Terminal,4100.0,5.155,16231.9,100.0
2024-03-12,SITE_A,Tuas Rooftop,1850.0,3.984,5992.5,100.0
2024-03-12,SITE_B,Jurong Warehouse,3200.0,4.848,12162.0,100.0
2024-03-12,SITE_C,Senoko Industrial,5400.0,4.683,20307.4,100.0
2024-03-12,SITE_D,Changi Logistics Hub,2750.0,4.529,10298.0,100.0
2024-03-12,SITE_E,Pasir Panjang Terminal,4100.0,5.12,16300.6,100.0
2024-03-13,SITE_A,Tuas Rooftop,1850.0,4.525,4543.3,65.7
2024-03-13,SITE_B,Jurong Warehouse,3200.0,5.397,13674.9,100.0
2024-03-13,SITE_C,Senoko Industrial,5400.0,5.29,16201.6,67.7
2024-03-13,SITE_D,Changi Logistics Hub,2750.0,5.198,12085.7,100.0
2024-03-13,SITE_E,Pasir Panjang Terminal,4100.0,5.362,17178.8,100.0
2024-03-14,SITE_A,Tuas Rooftop,1850.0,4.41,6849.8,100.0
2024-03-14,SITE_B,Jurong Warehouse,3200.0,4.477,11523.9,100.0
2024-03-14,SITE_C,Senoko Industrial,5400.0,5.433,23778.6,100.0
2024-03-14,SITE_D,Changi Logistics Hub,2750.0,4.136,9455.8,100.0
2024-03-14,SITE_E,Pasir Panjang Terminal,4100.0,4.637,14556.2,100.0
2024-03-15,SITE_A,Tuas Rooftop,1850.0,3.209,4839.0,100.0
2024-03-15,SITE_B,Jurong Warehouse,3200.0,5.212,13150.0,100.0
2024-03-15,SITE_C,Senoko Industrial,5400.0,5.635,24429.1,100.0
2024-03-15,SITE_D,Changi Logistics Hub,2750.0,5.108,12047.3,100.0
2024-03-15,SITE_E,Pasir Panjang Terminal,4100.0,4.337,13522.2,100.0
2024-03-16,SITE_A,Tuas Rooftop,1850.0,4.619,6892.0,100.0
2024-03-16,SITE_B,Jurong Warehouse,3200.0,5.176,12755.2,100.0
2024-03-16,SITE_C,Senoko Industrial,5400.0,5.161,23203.0,100.0
2024-03-16,SITE_D,Changi Logistics Hub,2750.0,5.506,12913.2,100.0
2024-03-16,SITE_E,Pasir Panjang Terminal,4100.0,4.131,13077.2,100.0
2024-03-17,SITE_A,Tuas Rooftop,1850.0,3.934,5963.8,100.0
2024-03-17,SITE_B,Jurong Warehouse,3200.0,4.358,10965.7,100.0
2024-03-17,SITE_C,Senoko Industrial,5400.0,4.202,18840.1,100.0
2024-03-17,SITE_D,Changi Logistics Hub,2750.0,4.464,10218.3,100.0
2024-03-17,SITE_E,Pasir Panjang Terminal,4100.0,4.315,13602.2,100.0
2024-03-18,SITE_A,Tuas Rooftop,1850.0,4.842,7537.3,100.0
2024-03-18,SITE_B,Jurong Warehouse,3200.0,4.507,11402.3,100.0
2024-03-18,SITE_C,Senoko Industrial,5400.0,5.004,21862.9,100.0
2024-03-18,SITE_D,Changi Logistics Hub,2750.0,3.793,8637.1,100.0
2024-03-18,SITE_E,Pasir Panjang Terminal,4100.0,4.32,13709.5,100.0
2024-03-19,SITE_A,Tuas Rooftop,1850.0,4.79,7105.5,100.0
2024-03-19,SITE_B,Jurong Warehouse,3200.0,3.817,9298.9,100.0
2024-03-19,SITE_C,Senoko Industrial,5400.0,4.456,19683.5,100.0
2024-03-19,SITE_D,Changi Logistics Hub,2750.0,5.763,13118.3,100.0
2024-03-19,SITE_E,Pasir Panjang Terminal,4100.0,4.171,12691.7,100.0
2024-03-20,SITE_A,Tuas Rooftop,1850.0,4.334,6668.9,100.0
2024-03-20,SITE_B,Jurong Warehouse,3200.0,4.704,11886.4,100.0
2024-03-20,SITE_C,Senoko Industrial,5400.0,3.587,16015.5,100.0
2024-03-20,SITE_D,Changi Logistics Hub,2750.0,4.249,10152.6,100.0
2024-03-20,SITE_E,Pasir Panjang Terminal,4100.0,5.279,16764.1,100.0
2024-03-21,SITE_A,Tuas Rooftop,1850.0,3.377,5108.9,100.0
2024-03-21,SITE_B,Jurong Warehouse,3200.0,5.226,13113.2,100.0
2024-03-21,SITE_C,Senoko Industrial,5400.0,4.288,18642.4,100.0
2024-03-21,SITE_D,Changi Logistics Hub,2750.0,4.336,9872.8,100.0
2024-03-21,SITE_E,Pasir Panjang Terminal,4100.0,5.07,16286.0,100.0
2024-03-22,SITE_A,Tuas Rooftop,1850.0,4.698,7153.4,100.0
2024-03-22,SITE_B,Jurong Warehouse,3200.0,4.412,10699.1,100.0
2024-03-22,SITE_C,Senoko Industrial,5400.0,4.401,18885.3,100.0
2024-03-22,SITE_D,Changi Logistics Hub,2750.0,4.138,9587.5,100.0
2024-03-22,SITE_E,Pasir Panjang Terminal,4100.0,5.452,17692.3,100.0
2024-03-23,SITE_A,Tuas Rooftop,1850.0,5.321,7960.5,100.0
2024-03-23,SITE_B,Jurong Warehouse,3200.0,5.683,14202.1,100.0
2024-03-23,SITE_C,Senoko Industrial,5400.0,5.861,25674.5,100.0
2024-03-23,SITE_D,Changi Logistics Hub,2750.0,5.121,11894.9,100.0
2024-03-23,SITE_E,Pasir Panjang Terminal,4100.0,4.743,15019.9,100.0
2024-03-24,SITE_A,Tuas Rooftop,1850.0,4.205,6235.7,100.0
2024-03-24,SITE_B,Jurong Warehouse,3200.0,5.277,13602.1,100.0
2024-03-24,SITE_C,Senoko Industrial,5400.0,5.383,23576.5,100.0
2024-03-24,SITE_D,Changi Logistics Hub,2750.0,5.254,11789.4,100.0
2024-03-24,SITE_E,Pasir Panjang Terminal,4100.0,5.593,17570.3,100.0
2024-03-25,SITE_A,Tuas Rooftop,1850.0,3.629,5476.2,100.0
2024-03-25,SITE_B,Jurong Warehouse,3200.0,5.09,13107.1,100.0
2024-03-25,SITE_C,Senoko Industrial,5400.0,5.327,23937.1,100.0
2024-03-25,SITE_D,Changi Logistics Hub,2750.0,5.865,13948.8,100.0
2024-03-25,SITE_E,Pasir Panjang Terminal,4100.0,5.265,16609.7,100.0
2024-03-26,SITE_A,Tuas Rooftop,1850.0,5.079,7748.0,100.0
2024-03-26,SITE_B,Jurong Warehouse,3200.0,3.701,9574.6,100.0
2024-03-26,SITE_C,Senoko Industrial,5400.0,5.857,26309.4,100.0
2024-03-26,SITE_D,Changi Logistics Hub,2750.0,4.28,9857.6,100.0
2024-03-26,SITE_E,Pasir Panjang Terminal,4100.0,5.681,17818.1,100.0
2024-03-27,SITE_A,Tuas Rooftop,1850.0,4.21,6409.5,100.0
2024-03-27,SITE_B,Jurong Warehouse,3200.0,4.548,11600.5,100.0
2024-03-27,SITE_C,Senoko Industrial,5400.0,5.332,23713.0,100.0
2024-03-27,SITE_D,Changi Logistics Hub,2750.0,4.76,10940.6,100.0
2024-03-27,SITE_E,Pasir Panjang Terminal,4100.0,4.356,13764.9,100.0
2024-03-28,SITE_A,Tuas Rooftop,1850.0,5.804,8780.4,100.0
2024-03-28,SITE_B,Jurong Warehouse,3200.0,5.25,13299.1,100.0
2024-03-28,SITE_C,Senoko Industrial,5400.0,5.946,25679.1,100.0
2024-03-28,SITE_D,Changi Logistics Hub,2750.0,5.142,11664.2,100.0
2024-03-28,SITE_E,Pasir Panjang Terminal,4100.0,5.694,18156.6,100.0
2024-03-29,SITE_A,Tuas Rooftop,1850.0,4.651,7152.5,100.0
2024-03-29,SITE_B,Jurong Warehouse,3200.0,5.24,13354.7,100.0
2024-03-29,SITE_C,Senoko Industrial,5400.0,4.777,21412.3,100.0
2024-03-29,SITE_D,Changi Logistics Hub,2750.0,3.957,8937.9,100.0
2024-03-29,SITE_E,Pasir Panjang Terminal,4100.0,4.01,12552.9,100.0
2024-03-30,SITE_A,Tuas Rooftop,1850.0,5.03,7672.7,100.0
2024-03-30,SITE_B,Jurong Warehouse,3200.0,4.137,10295.9,100.0
2024-03-30,SITE_C,Senoko Industrial,5400.0,4.935,21345.3,100.0
2024-03-30,SITE_D,Changi Logistics Hub,2750.0,5.223,12213.8,100.0
2024-03-30,SITE_E,Pasir Panjang Terminal,4100.0,4.85,15458.8,100.0
2024-03-31,SITE_A,Tuas Rooftop,1850.0,3.869,5823.6,100.0
2024-03-31,SITE_B,Jurong Warehouse,3200.0,4.987,12543.5,100.0
2024-03-31,SITE_C,Senoko Industrial,5400.0,5.434,24027.0,100.0
2024-03-31,SITE_D,Changi Logistics Hub,2750.0,4.689,10601.3,100.0
2024-03-31,SITE_E,Pasir Panjang Terminal,4100.0,5.817,17735.2,100.0
2024-04-01,SITE_A,Tuas Rooftop,1850.0,5.423,8202.9,100.0
2024-04-01,SITE_B,Jurong Warehouse,3200.0,6.06,15814.0,100.0
2024-04-01,SITE_C,Senoko Industrial,5400.0,5.083,16452.9,74.0
2024-04-01,SITE_D,Changi Logistics Hub,2750.0,4.705,10677.3,100.0
2024-04-01,SITE_E,Pasir Panjang Terminal,4100.0,2.861,8825.7,100.0
2024-04-02,SITE_A,Tuas Rooftop,1850.0,5.568,8542.3,100.0
2024-04-02,SITE_B,Jurong Warehouse,3200.0,5.763,14708.3,100.0
2024-04-02,SITE_C,Senoko Industrial,5400.0,5.336,23506.9,100.0
2024-04-02,SITE_D,Changi Logistics Hub,2750.0,3.778,8763.7,100.0
2024-04-02,SITE_E,Pasir Panjang Terminal,4100.0,5.214,16671.7,100.0
2024-04-03,SITE_A,Tuas Rooftop,1850.0,4.632,6961.4,100.0
2024-04-03,SITE_B,Jurong Warehouse,3200.0,5.383,13627.9,100.0
2024-04-03,SITE_C,Senoko Industrial,5400.0,5.003,21634.0,100.0
2024-04-03,SITE_D,Changi Logistics Hub,2750.0,4.509,10462.5,100.0
2024-04-03,SITE_E,Pasir Panjang Terminal,4100.0,5.728,18126.2,100.0
2024-04-04,SITE_A,Tuas Rooftop,1850.0,3.072,4749.5,100.0
2024-04-04,SITE_B,Jurong Warehouse,3200.0,5.092,13017.6,100.0
2024-04-04,SITE_C,Senoko Industrial,5400.0,5.249,22460.0,100.0
2024-04-04,SITE_D,Changi Logistics Hub,2750.0,5.21,11675.6,100.0
2024-04-04,SITE_E,Pasir Panjang Terminal,4100.0,4.413,13766.9,100.0
2024-04-05,SITE_A,Tuas Rooftop,1850.0,5.186,8173.2,100.0
2024-04-05,SITE_B,Jurong Warehouse,3200.0,6.144,15338.9,100.0
2024-04-05,SITE_C,Senoko Industrial,5400.0,5.323,23467.5,100.0
2024-04-05,SITE_D,Changi Logistics Hub,2750.0,5.599,13221.1,100.0
2024-04-05,SITE_E,Pasir Panjang Terminal,4100.0,5.624,18018.4,100.0
2024-04-06,SITE_A,Tuas Rooftop,1850.0,5.523,8279.7,100.0
2024-04-06,SITE_B,Jurong Warehouse,3200.0,5.045,13027.4,100.0
2024-04-06,SITE_C,Senoko Industrial,5400.0,4.818,20432.2,100.0
2024-04-06,SITE_D,Changi Logistics Hub,2750.0,5.864,14071.1,100.0
2024-04-06,SITE_E,Pasir Panjang Terminal,4100.0,4.033,12570.7,100.0
2024-04-07,SITE_A,Tuas Rooftop,1850.0,4.825,7360.7,100.0
2024-04-07,SITE_B,Jurong Warehouse,3200.0,4.666,11411.9,100.0
2024-04-07,SITE_C,Senoko Industrial,5400.0,4.98,21765.6,100.0
2024-04-07,SITE_D,Changi Logistics Hub,2750.0,5.081,11533.1,100.0
2024-04-07,SITE_E,Pasir Panjang Terminal,4100.0,4.991,15749.1,100.0
2024-04-08,SITE_A,Tuas Rooftop,1850.0,5.002,7709.2,100.0
2024-04-08,SITE_B,Jurong Warehouse,3200.0,5.122,13243.1,100.0
2024-04-08,SITE_C,Senoko Industrial,5400.0,5.054,21683.6,100.0
2024-04-08,SITE_D,Changi Logistics Hub,2750.0,6.044,13745.6,100.0
2024-04-08,SITE_E,Pasir Panjang Terminal,4100.0,4.835,15156.2,100.0
2024-04-09,SITE_A,Tuas Rooftop,1850.0,4.986,7458.4,100.0
2024-04-09,SITE_B,Jurong Warehouse,3200.0,5.506,13676.1,100.0
2024-04-09,SITE_C,Senoko Industrial,5400.0,6.116,26759.8,100.0
2024-04-09,SITE_D,Changi Logistics Hub,2750.0,4.305,10002.3,100.0
2024-04-09,SITE_E,Pasir Panjang Terminal,4100.0,4.506,14257.3,100.0
2024-04-10,SITE_A,Tuas Rooftop,1850.0,3.428,5235.2,100.0
2024-04-10,SITE_B,Jurong Warehouse,3200.0,4.875,12386.1,100.0
2024-04-10,SITE_C,Senoko Industrial,5400.0,5.758,25797.7,100.0
2024-04-10,SITE_D,Changi Logistics Hub,2750.0,4.447,10503.5,100.0
2024-04-10,SITE_E,Pasir Panjang Terminal,4100.0,4.866,12724.0,84.4
2024-04-11,SITE_A,Tuas Rooftop,1850.0,4.515,6753.9,100.0
2024-04-11,SITE_B,Jurong Warehouse,3200.0,2.99,7699.7,100.0
2024-04-11,SITE_C,Senoko Industrial,5400.0,6.219,27943.4,100.0
2024-04-11,SITE_D,Changi Logistics Hub,2750.0,6.203,14199.2,100.0
2024-04-11,SITE_E,Pasir Panjang Terminal,4100.0,4.396,13936.6,100.0
2024-04-12,SITE_A,Tuas Rooftop,1850.0,4.633,6942.6,100.0
2024-04-12,SITE_B,Jurong Warehouse,3200.0,5.606,14328.0,100.0
2024-04-12,SITE_C,Senoko Industrial,5400.0,5.097,22475.2,100.0
2024-04-12,SITE_D,Changi Logistics Hub,2750.0,5.67,13250.3,100.0
2024-04-12,SITE_E,Pasir Panjang Terminal,4100.0,4.316,14305.9,100.0
2024-04-13,SITE_A,Tuas Rooftop,1850.0,5.74,8612.3,100.0
2024-04-13,SITE_B,Jurong Warehouse,3200.0,4.675,12123.6,100.0
2024-04-13,SITE_C,Senoko Industrial,5400.0,4.827,21239.0,100.0
2024-04-13,SITE_D,Changi Logistics Hub,2750.0,4.34,9643.9,100.0
2024-04-13,SITE_E,Pasir Panjang Terminal,4100.0,5.52,17862.7,100.0
2024-04-14,SITE_A,Tuas Rooftop,1850.0,4.869,7062.2,100.0
2024-04-14,SITE_B,Jurong Warehouse,3200.0,3.311,8264.6,100.0
2024-04-14,SITE_C,Senoko Industrial,5400.0,5.546,24118.9,100.0
2024-04-14,SITE_D,Changi Logistics Hub,2750.0,5.581,12980.5,100.0
2024-04-14,SITE_E,Pasir Panjang Terminal,4100.0,5.516,16757.5,100.0
2024-04-15,SITE_A,Tuas Rooftop,1850.0,5.102,7829.5,100.0
2024-04-15,SITE_B,Jurong Warehouse,3200.0,4.219,10351.1,100.0
2024-04-15,SITE_C,Senoko Industrial,5400.0,5.148,22620.7,100.0
2024-04-15,SITE_D,Changi Logistics Hub,2750.0,5.315,12430.3,100.0
2024-04-15,SITE_E,Pasir Panjang Terminal,4100.0,3.514,11230.4,100.0
2024-04-16,SITE_A,Tuas Rooftop,1850.0,4.979,7551.6,100.0
2024-04-16,SITE_B,Jurong Warehouse,3200.0,4.884,12468.6,100.0
2024-04-16,SITE_C,Senoko Industrial,5400.0,6.235,26746.0,100.0
2024-04-16,SITE_D,Changi Logistics Hub,2750.0,5.694,13105.7,100.0
2024-04-16,SITE_E,Pasir Panjang Terminal,4100.0,2.686,8433.7,100.0
2024-04-17,SITE_A,Tuas Rooftop,1850.0,4.886,7423.6,100.0
2024-04-17,SITE_B,Jurong Warehouse,3200.0,5.819,14723.6,100.0
2024-04-17,SITE_C,Senoko Industrial,5400.0,3.364,14717.1,100.0
2024-04-17,SITE_D,Changi Logistics Hub,2750.0,6.148,14262.6,100.0
2024-04-17,SITE_E,Pasir Panjang Terminal,4100.0,3.655,11875.3,100.0
2024-04-18,SITE_A,Tuas Rooftop,1850.0,4.738,7477.7,100.0
2024-04-18,SITE_B,Jurong Warehouse,3200.0,6.448,16584.5,100.0
2024-04-18,SITE_C,Senoko Industrial,5400.0,5.304,22422.2,100.0
2024-04-18,SITE_D,Changi Logistics Hub,2750.0,5.662,12605.9,100.0
2024-04-18,SITE_E,Pasir Panjang Terminal,4100.0,5.831,18168.1,100.0
2024-04-19,SITE_A,Tuas Rooftop,1850.0,5.618,8546.1,100.0
2024-04-19,SITE_B,Jurong Warehouse,3200.0,6.238,15299.6,100.0
2024-04-19,SITE_C,Senoko Industrial,5400.0,6.197,27019.4,100.0
2024-04-19,SITE_D,Changi Logistics Hub,2750.0,5.165,12061.6,100.0
2024-04-19,SITE_E,Pasir Panjang Terminal,4100.0,5.286,16467.4,100.0
2024-04-20,SITE_A,Tuas Rooftop,1850.0,5.77,8788.7,100.0
2024-04-20,SITE_B,Jurong Warehouse,3200.0,5.359,13036.3,100.0
2024-04-20,SITE_C,Senoko Industrial,5400.0,6.296,26663.7,100.0
2024-04-20,SITE_D,Changi Logistics Hub,2750.0,5.81,13016.2,100.0
2024-04-20,SITE_E,Pasir Panjang Terminal,4100.0,5.676,18129.2,100.0
2024-04-21,SITE_A,Tuas Rooftop,1850.0,5.876,9088.0,100.0
2024-04-21,SITE_B,Jurong Warehouse,3200.0,5.406,14031.1,100.0
2024-04-21,SITE_C,Senoko Industrial,5400.0,6.386,28062.9,100.0
2024-04-21,SITE_D,Changi Logistics Hub,2750.0,5.871,13508.8,100.0
2024-04-21,SITE_E,Pasir Panjang Terminal,4100.0,6.168,19237.1,100.0
2024-04-22,SITE_A,Tuas Rooftop,1850.0,6.053,9048.7,100.0
2024-04-22,SITE_B,Jurong Warehouse,3200.0,4.178,10540.6,100.0
2024-04-22,SITE_C,Senoko Industrial,5400.0,5.407,23287.8,100.0
2024-04-22,SITE_D,Changi Logistics Hub,2750.0,4.291,9710.9,100.0
2024-04-22,SITE_E,Pasir Panjang Terminal,4100.0,5.658,17454.3,100.0
2024-04-23,SITE_A,Tuas Rooftop,1850.0,4.658,7213.4,100.0
2024-04-23,SITE_B,Jurong Warehouse,3200.0,3.445,8555.5,100.0
2024-04-23,SITE_C,Senoko Industrial,5400.0,4.705,19759.0,100.0
2024-04-23,SITE_D,Changi Logistics Hub,2750.0,4.949,11362.1,100.0
2024-04-23,SITE_E,Pasir Panjang Terminal,4100.0,3.986,12747.4,100.0
2024-04-24,SITE_A,Tuas Rooftop,1850.0,5.822,9131.2,100.0
2024-04-24,SITE_B,Jurong Warehouse,3200.0,5.374,13091.0,100.0
2024-04-24,SITE_C,Senoko Industrial,5400.0,4.65,20608.7,100.0
2024-04-24,SITE_D,Changi Logistics Hub,2750.0,3.907,9138.3,100.0
2024-04-24,SITE_E,Pasir Panjang Terminal,4100.0,4.455,13603.7,100.0
2024-04-25,SITE_A,Tuas Rooftop,1850.0,5.675,8642.5,100.0
2024-04-25,SITE_B,Jurong Warehouse,3200.0,5.283,13098.6,100.0
2024-04-25,SITE_C,Senoko Industrial,5400.0,4.798,20356.0,100.0
2024-04-25,SITE_D,Changi Logistics Hub,2750.0,6.277,14648.4,100.0
2024-04-25,SITE_E,Pasir Panjang Terminal,4100.0,4.668,14308.4,100.0
2024-04-26,SITE_A,Tuas Rooftop,1850.0,5.886,8761.1,100.0
2024-04-26,SITE_B,Jurong Warehouse,3200.0,3.959,10100.2,100.0
2024-04-26,SITE_C,Senoko Industrial,5400.0,4.964,21674.9,100.0
2024-04-26,SITE_D,Changi Logistics Hub,2750.0,5.633,13261.0,100.0
2024-04-26,SITE_E,Pasir Panjang Terminal,4100.0,5.409,17476.0,100.0
2024-04-27,SITE_A,Tuas Rooftop,1850.0,5.907,9016.4,100.0
2024-04-27,SITE_B,Jurong Warehouse,3200.0,6.173,15982.9,100.0
2024-04-27,SITE_C,Senoko Industrial,5400.0,5.587,24496.4,100.0
2024-04-27,SITE_D,Changi Logistics Hub,2750.0,5.655,13120.6,100.0
2024-04-27,SITE_E,Pasir Panjang Terminal,4100.0,4.028,12771.1,100.0
2024-04-28,SITE_A,Tuas Rooftop,1850.0,4.883,7202.3,100.0
2024-04-28,SITE_B,Jurong Warehouse,3200.0,5.398,13613.7,100.0
2024-04-28,SITE_C,Senoko Industrial,5400.0,5.857,24403.0,100.0
2024-04-28,SITE_D,Changi Logistics Hub,2750.0,4.926,11481.2,100.0
2024-04-28,SITE_E,Pasir Panjang Terminal,4100.0,4.997,15779.8,100.0
2024-04-29,SITE_A,Tuas Rooftop,1850.0,4.629,6987.2,100.0
2024-04-29,SITE_B,Jurong Warehouse,3200.0,5.31,13047.0,100.0
2024-04-29,SITE_C,Senoko Industrial,5400.0,3.541,15449.7,100.0
2024-04-29,SITE_D,Changi Logistics Hub,2750.0,5.556,5777.6,45.4
2024-04-29,SITE_E,Pasir Panjang Terminal,4100.0,6.183,19737.0,100.0
2024-04-30,SITE_A,Tuas Rooftop,1850.0,6.305,9448.0,100.0
2024-04-30,SITE_B,Jurong Warehouse,3200.0,6.431,16399.7,100.0
2024-04-30,SITE_C,Senoko Industrial,5400.0,4.209,18260.8,100.0
2024-04-30,SITE_D,Changi Logistics Hub,2750.0,6.117,14787.4,100.0
2024-04-30,SITE_E,Pasir Panjang Terminal,4100.0,6.087,19069.2,100.0
2024-05-01,SITE_A,Tuas Rooftop,1850.0,6.225,9388.2,100.0
2024-05-01,SITE_B,Jurong Warehouse,3200.0,5.556,14242.1,100.0
2024-05-01,SITE_C,Senoko Industrial,5400.0,5.951,25981.3,100.0
2024-05-01,SITE_D,Changi Logistics Hub,2750.0,4.948,11428.1,100.0
2024-05-01,SITE_E,Pasir Panjang Terminal,4100.0,3.561,10932.1,100.0
2024-05-02,SITE_A,Tuas Rooftop,1850.0,5.084,7900.7,100.0
2024-05-02,SITE_B,Jurong Warehouse,3200.0,5.201,13083.3,100.0
2024-05-02,SITE_C,Senoko Industrial,5400.0,5.768,25090.9,100.0
2024-05-02,SITE_D,Changi Logistics Hub,2750.0,4.511,10556.5,100.0
2024-05-02,SITE_E,Pasir Panjang Terminal,4100.0,4.097,13020.9,100.0
2024-05-03,SITE_A,Tuas Rooftop,1850.0,3.862,5942.5,100.0
2024-05-03,SITE_B,Jurong Warehouse,3200.0,5.888,14553.7,100.0
2024-05-03,SITE_C,Senoko Industrial,5400.0,4.425,19035.5,100.0
2024-05-03,SITE_D,Changi Logistics Hub,2750.0,4.953,11375.0,100.0
2024-05-03,SITE_E,Pasir Panjang Terminal,4100.0,5.474,16969.3,100.0
2024-05-04,SITE_A,Tuas Rooftop,1850.0,4.409,6732.9,100.0
2024-05-04,SITE_B,Jurong Warehouse,3200.0,6.465,16756.4,100.0
2024-05-04,SITE_C,Senoko Industrial,5400.0,5.84,25366.2,100.0
2024-05-04,SITE_D,Changi Logistics Hub,2750.0,4.763,11228.8,100.0
2024-05-04,SITE_E,Pasir Panjang Terminal,4100.0,6.063,18873.2,100.0
2024-05-05,SITE_A,Tuas Rooftop,1850.0,5.699,8427.0,100.0
2024-05-05,SITE_B,Jurong Warehouse,3200.0,4.689,11543.6,100.0
2024-05-05,SITE_C,Senoko Industrial,5400.0,4.407,19514.9,100.0
2024-05-05,SITE_D,Changi Logistics Hub,2750.0,4.365,10133.4,100.0
2024-05-05,SITE_E,Pasir Panjang Terminal,4100.0,4.935,15772.4,100.0
2024-05-06,SITE_A,Tuas Rooftop,1850.0,5.474,8357.3,100.0
2024-05-06,SITE_B,Jurong Warehouse,3200.0,6.038,15174.8,100.0
2024-05-06,SITE_C,Senoko Industrial,5400.0,6.445,28365.6,100.0
2024-05-06,SITE_D,Changi Logistics Hub,2750.0,4.79,10991.8,100.0
2024-05-06,SITE_E,Pasir Panjang Terminal,4100.0,5.45,17704.0,100.0
2024-05-07,SITE_A,Tuas Rooftop,1850.0,3.278,5009.6,100.0
2024-05-07,SITE_B,Jurong Warehouse,3200.0,5.833,14844.9,100.0
2024-05-07,SITE_C,Senoko Industrial,5400.0,5.458,23203.2,100.0
2024-05-07,SITE_D,Changi Logistics Hub,2750.0,4.832,11323.9,100.0
2024-05-07,SITE_E,Pasir Panjang Terminal,4100.0,5.996,19088.2,100.0
2024-05-08,SITE_A,Tuas Rooftop,1850.0,4.38,6678.5,100.0
2024-05-08,SITE_B,Jurong Warehouse,3200.0,5.054,12681.3,100.0
2024-05-08,SITE_C,Senoko Industrial,5400.0,5.879,25696.0,100.0
2024-05-08,SITE_D,Changi Logistics Hub,2750.0,6.122,14110.0,100.0
2024-05-08,SITE_E,Pasir Panjang Terminal,4100.0,5.45,17007.4,100.0
2024-05-09,SITE_A,Tuas Rooftop,1850.0,5.402,8341.6,100.0
2024-05-09,SITE_B,Jurong Warehouse,3200.0,6.084,15319.8,100.0
2024-05-09,SITE_C,Senoko Industrial,5400.0,5.304,23360.5,100.0
2024-05-09,SITE_D,Changi Logistics Hub,2750.0,5.474,12760.1,100.0
2024-05-09,SITE_E,Pasir Panjang Terminal,4100.0,5.456,17848.3,100.0
2024-05-10,SITE_A,Tuas Rooftop,1850.0,4.604,6704.0,100.0
2024-05-10,SITE_B,Jurong Warehouse,3200.0,5.871,14608.2,100.0
2024-05-10,SITE_C,Senoko Industrial,5400.0,5.662,24571.7,100.0
2024-05-10,SITE_D,Changi Logistics Hub,2750.0,5.673,13060.2,100.0
2024-05-10,SITE_E,Pasir Panjang Terminal,4100.0,4.641,14672.8,100.0
2024-05-11,SITE_A,Tuas Rooftop,1850.0,4.543,6716.3,100.0
2024-05-11,SITE_B,Jurong Warehouse,3200.0,4.609,11823.7,100.0
2024-05-11,SITE_C,Senoko Industrial,5400.0,3.502,15230.9,100.0
2024-05-11,SITE_D,Changi Logistics Hub,2750.0,5.655,13075.3,100.0
2024-05-11,SITE_E,Pasir Panjang Terminal,4100.0,5.778,18644.4,100.0
2024-05-12,SITE_A,Tuas Rooftop,1850.0,3.447,4306.9,80.0
2024-05-12,SITE_B,Jurong Warehouse,3200.0,5.91,15175.3,100.0
2024-05-12,SITE_C,Senoko Industrial,5400.0,3.928,10165.9,58.3
2024-05-12,SITE_D,Changi Logistics Hub,2750.0,6.012,14189.1,100.0
2024-05-12,SITE_E,Pasir Panjang Terminal,4100.0,5.609,17835.9,100.0
2024-05-13,SITE_A,Tuas Rooftop,1850.0,5.807,8948.0,100.0
2024-05-13,SITE_B,Jurong Warehouse,3200.0,6.04,14997.6,100.0
2024-05-13,SITE_C,Senoko Industrial,5400.0,5.792,25484.8,100.0
2024-05-13,SITE_D,Changi Logistics Hub,2750.0,6.221,13904.5,100.0
